Dest_Id,Pincode,Name,State_
,700025,KOLKATA,WEST BENGAL
,700026,KOLKATA,WEST BENGAL
,700027,KOLKATA,WEST BENGAL
,700028,KOLKATA,WEST BENGAL
,700029,KOLKATA,WEST BENGAL
,700030,KOLKATA,WEST BENGAL
,700031,KOLKATA,WEST BENGAL
,700032,KOLKATA,WEST BENGAL
,700033,KOLKATA,WEST BENGAL
,700034,KOLKATA,WEST BENGAL
,700035,KOLKATA,WEST BENGAL
,700036,KOLKATA,WEST BENGAL
,700037,KOLKATA,WEST BENGAL
,700038,KOLKATA,WEST BENGAL
,700039,KOLKATA,WEST BENGAL
,700040,KOLKATA,WEST BENGAL
,700041,KOLKATA,WEST BENGAL
,700042,KOLKATA,WEST BENGAL
,700043,KOLKATA,WEST BENGAL
,700044,KOLKATA,WEST BENGAL
,700045,KOLKATA,WEST BENGAL
,700046,KOLKATA,WEST BENGAL
,700047,KOLKATA,WEST BENGAL
,700048,KOLKATA,WEST BENGAL
,700049,KOLKATA,WEST BENGAL
,700050,KOLKATA,WEST BENGAL
,700051,KOLKATA,WEST BENGAL
,700052,KOLKATA,WEST BENGAL
,700053,KOLKATA,WEST BENGAL
,700054,KOLKATA,WEST BENGAL
,700055,KOLKATA,WEST BENGAL
,700056,KOLKATA,WEST BENGAL
,700057,KOLKATA,WEST BENGAL
,700058,KOLKATA,WEST BENGAL
,700059,KOLKATA,WEST BENGAL
,700060,KOLKATA,WEST BENGAL
,700061,KOLKATA,WEST BENGAL
,700062,KOLKATA,WEST BENGAL
,700063,KOLKATA,WEST BENGAL
,700064,KOLKATA,WEST BENGAL
,700065,KOLKATA,WEST BENGAL
,700066,KOLKATA,WEST BENGAL
,700067,KOLKATA,WEST BENGAL
,700068,KOLKATA,WEST BENGAL
,700069,KOLKATA,WEST BENGAL
,700070,KOLKATA,WEST BENGAL
,700071,KOLKATA,WEST BENGAL
,700072,KOLKATA,WEST BENGAL
,700073,KOLKATA,WEST BENGAL
,700074,KOLKATA,WEST BENGAL
,700075,KOLKATA,WEST BENGAL
,700076,KOLKATA,WEST BENGAL
,700077,KOLKATA,WEST BENGAL
,700078,KOLKATA,WEST BENGAL
,700079,KOLKATA,WEST BENGAL
,700080,KOLKATA,WEST BENGAL
,700081,KOLKATA,WEST BENGAL
,700082,KOLKATA,WEST BENGAL
,700083,KOLKATA,WEST BENGAL
,700084,KOLKATA,WEST BENGAL
,700085,KOLKATA,WEST BENGAL
,700086,KOLKATA,WEST BENGAL
,700087,KOLKATA,WEST BENGAL
,700088,KOLKATA,WEST BENGAL
,700089,KOLKATA,WEST BENGAL
,700090,KOLKATA,WEST BENGAL
,700091,KOLKATA,WEST BENGAL
,700092,KOLKATA,WEST BENGAL
,700093,KOLKATA,WEST BENGAL
,700094,KOLKATA,WEST BENGAL
,700095,KOLKATA,WEST BENGAL
,700096,KOLKATA,WEST BENGAL
,700097,KOLKATA,WEST BENGAL
,700098,KOLKATA,WEST BENGAL
,700099,KOLKATA,WEST BENGAL
,700100,KOLKATA,WEST BENGAL
,700101,KOLKATA,WEST BENGAL
,700102,KOLKATA,WEST BENGAL
,700103,SONARPUR,WEST BENGAL
,700104,KOLKATA,WEST BENGAL
,700105,KOLKATA,WEST BENGAL
,700106,KOLKATA,WEST BENGAL
,700107,KOLKATA,WEST BENGAL
,700108,KOLKATA,WEST BENGAL
,700109,AGARPARA,WEST BENGAL
,700110,SODEPUR,WEST BENGAL
,700111,GHOLA,WEST BENGAL
,700112,SODEPUR,WEST BENGAL
,700113,SODEPUR,WEST BENGAL
,700114,SODEPUR,WEST BENGAL
,700115,SODEPUR,WEST BENGAL
,700116,KHARDAH,WEST BENGAL
,700117,KHARDAH,WEST BENGAL
,700118,KHARDAH,WEST BENGAL
,700119,TITAGARH,WEST BENGAL
,700120,BARRACKPORE,WEST BENGAL
,700121,NILGUNJ,WEST BENGAL
,700122,BARRACKPORE,WEST BENGAL
,700123,BARRACKPORE,WEST BENGAL
,700124,BARASAT,WEST BENGAL
,700125,BARASAT,WEST BENGAL
,700126,BARASAT,WEST BENGAL
,700127,BARASAT,WEST BENGAL
,700128,BADU GANGANAGAR,WEST BENGAL
,700129,BADU GANGANAGAR,WEST BENGAL
,700130,BADU GANGANAGAR,WEST BENGAL
,700131,NEW BARRACKPORE,WEST BENGAL
,700132,BADU GANGANAGAR,WEST BENGAL
,700133,NEW BARRACKPORE,WEST BENGAL
,700134,BIRATI,WEST BENGAL
,700135,RAJARHAT,WEST BENGAL
,700136,NARAYANPUR,WEST BENGAL
,700137,BUDGE BUDGE,WEST BENGAL
,700138,BUDGE BUDGE,WEST BENGAL
,700139,BATA NAGAR,WEST BENGAL
,700140,BATA NAGAR,WEST BENGAL
,700141,MAHESHTALA,WEST BENGAL
,700142,BUDGE BUDGE,WEST BENGAL
,700143,BUDGE BUDGE,WEST BENGAL
,700144,BARUIPUR,WEST BENGAL
,700146,SONARPUR,WEST BENGAL
,700147,SONARPUR,WEST BENGAL
,700148,KOLKATA,WEST BENGAL
,700149,KOLKATA,WEST BENGAL
,700150,SONARPUR,WEST BENGAL
,700151,KOLKATA,WEST BENGAL
,700152,KOLKATA,WEST BENGAL
,700153,SONARPUR,WEST BENGAL
,700154,SONARPUR,WEST BENGAL
,700155,BADU GANGANAGAR,WEST BENGAL
,700156,RAJARHAT,WEST BENGAL
,700157,HATIARA,WEST BENGAL
,700159,GOURANGA NAGAR,WEST BENGAL
,700199,CALCUTTA,WEST BENGAL
,711101,SIBPUR,WEST BENGAL
,711102,SIBPUR,WEST BENGAL
,711103,SIBPUR,WEST BENGAL
,711104,RAMRAJATALA,WEST BENGAL
,711105,RAMRAJATALA,WEST BENGAL
,711106,HOWRAH,WEST BENGAL
,711107,SALKIA,WEST BENGAL
,711108,SIBPUR,WEST BENGAL
,711109,ANDUL,WEST BENGAL
,711110,BUXRAH,WEST BENGAL
,711111,SANTRAGACHI,WEST BENGAL
,711112,RAMRAJATALA,WEST BENGAL
,711113,RAMRAJATALA,WEST BENGAL
,711114,KONA,WEST BENGAL
,711127,SIBPUR,WEST BENGAL
,711201,BALLY,WEST BENGAL
,711202,HOWRAH,WEST BENGAL
,711203,BHATTANAGAR,WEST BENGAL
,711204,LILUAH,WEST BENGAL
,711205,BALLY,WEST BENGAL
,711224,DANKUNI,WEST BENGAL
,711226,UDAYNARAYANPUR,WEST BENGAL
,711227,BALLY,WEST BENGAL
,711302,DANKUNI,WEST BENGAL
,711303,BAGNAN,WEST BENGAL
,711304,SANKRAIL,WEST BENGAL
,711310,BAURIA,WEST BENGAL
,711312,HOWRAH,WEST BENGAL
,711313,BUXRAH,WEST BENGAL
,711314,SHYAMPUR,WEST BENGAL
,711315,ULUBERIA,WEST BENGAL
,711316,ULUBERIA,WEST BENGAL
,711321,RAMRAJATALA,WEST BENGAL
,711322,NABAGHARA,WEST BENGAL
,711328,JAGDISHPUR,WEST BENGAL
,711401,AMTA,WEST BENGAL
,711402,RAMRAJATALA,WEST BENGAL
,711403,BANKRA,WEST BENGAL
,711405,DOMJUR,WEST BENGAL
,711408,HOWRAH,WEST BENGAL
,712101,CHINSURAH,WEST BENGAL
,712102,CHINSURAH,WEST BENGAL
,712103,BANDEL,WEST BENGAL
,712104,BANDEL,WEST BENGAL
,712105,CHINSURAH,WEST BENGAL
,712106,HOOGLY,WEST BENGAL
,712112,GHATAL,WEST BENGAL
,712121,HOWRAH,WEST BENGAL
,712123,BANDEL,WEST BENGAL
,712124,BHADRESWAR,WEST BENGAL
,712125,BHADRESWAR,WEST BENGAL
,712136,CHANDANNAGAR -WB,WEST BENGAL
,712137,MANKUNDU,WEST BENGAL
,712138,CHANDANNAGAR -WB,WEST BENGAL
,712139,MANKUNDU,WEST BENGAL
,712148,MOGRA,WEST BENGAL
,712149,PUNDUA,WEST BENGAL
,712150,BANDEL,WEST BENGAL
,712201,SERAMPORE,WEST BENGAL
,712202,SERAMPORE,WEST BENGAL
,712203,SERAMPORE,WEST BENGAL
,712204,SERAMPORE,WEST BENGAL
,712205,RISHRA,WEST BENGAL
,712208,DURGAPUR,WEST BENGAL
,712221,BHADRESWAR,WEST BENGAL
,712222,BAIDYABATI,WEST BENGAL
,712223,SEORAPHULI,WEST BENGAL
,712232,BHADRAKALI,WEST BENGAL
,712233,BHADRAKALI,WEST BENGAL
,712234,KONNAGAR,WEST BENGAL
,712235,KONNAGAR,WEST BENGAL
,712245,UTTARPARA,WEST BENGAL
,712246,KONNAGAR,WEST BENGAL
,712247,UTTARPARA,WEST BENGAL
,712248,RISHRA,WEST BENGAL
,712249,RISHRA,WEST BENGAL
,712250,RISHRA,WEST BENGAL
,712258,UTTARPARA,WEST BENGAL
,712301,BHANDERHATI,WEST BENGAL
,712302,DHANIAKHALI,WEST BENGAL
,712303,BELMURI,WEST BENGAL
,712309,BELMURI,WEST BENGAL
,712310,DANKUNI,WEST BENGAL
,712311,DANKUNI,WEST BENGAL
,712331,DANKUNI,WEST BENGAL
,712401,CHAMPADANGA,WEST BENGAL
,712403,HARIPAL,WEST BENGAL
,712404,HOOGLY,WEST BENGAL
,712405,HARIPAL,WEST BENGAL
,712406,HOOGLY,WEST BENGAL
,712407,HOOGLY,WEST BENGAL
,712409,SINGUR,WEST BENGAL
,712410,TARAKESHWAR,WEST BENGAL
,712502,BANDEL,WEST BENGAL
,712503,HOOGLY,WEST BENGAL
,712504,HOOGLY,WEST BENGAL
,712512,GUPTIPARA,WEST BENGAL
,712513,KUNTIGHAT,WEST BENGAL
,712601,ARAMBAGH,WEST BENGAL
,712612,HOOGLY,WEST BENGAL
,712706,HOOGLY,WEST BENGAL
,712708,HOOGLY,WEST BENGAL
,712712,BHADRESWAR,WEST BENGAL
,713101,BURDWAN,WEST BENGAL
,713102,BURDWAN,WEST BENGAL
,713103,BURDWAN,WEST BENGAL
,713104,BURDWAN,WEST BENGAL
,713124,BARSUL,WEST BENGAL
,713125,BHATAR,WEST BENGAL
,713127,KAMARPARA,WEST BENGAL
,713128,BURDWAN,WEST BENGAL
,713130,KATWA,WEST BENGAL
,713143,BURDWAN,WEST BENGAL
,713144,PANAGARH,WEST BENGAL
,713145,MANTESHWAR,WEST BENGAL
,713146,MEMARI,WEST BENGAL
,713147,BURDWAN,WEST BENGAL
,713148,PANAGARH,WEST BENGAL
,713151,MEMARI,WEST BENGAL
,713155,BUD BUD,WEST BENGAL
,713165,MANTESHWAR,WEST BENGAL
,713171,BUD BUD,WEST BENGAL
,713201,DURGAPUR,WEST BENGAL
,713202,DURGAPUR,WEST BENGAL
,713203,DURGAPUR,WEST BENGAL
,713204,DURGAPUR,WEST BENGAL
,713205,DURGAPUR,WEST BENGAL
,713206,DURGAPUR,WEST BENGAL
,713207,DURGAPUR,WEST BENGAL
,713208,DURGAPUR,WEST BENGAL
,713209,DURGAPUR,WEST BENGAL
,713210,DURGAPUR,WEST BENGAL
,713211,DURGAPUR,WEST BENGAL
,713212,DURGAPUR,WEST BENGAL
,713213,DURGAPUR,WEST BENGAL
,713214,DURGAPUR,WEST BENGAL
,713215,DURGAPUR,WEST BENGAL
,713216,DURGAPUR,WEST BENGAL
,713217,GOPALMATH,WEST BENGAL
,713218,DURGAPUR,WEST BENGAL
,713219,DURGAPUR,WEST BENGAL
,713301,ASANSOL,WEST BENGAL
,713302,ASANSOL,WEST BENGAL
,713303,ASANSOL,WEST BENGAL
,713304,ASANSOL,WEST BENGAL
,713305,ASANSOL,WEST BENGAL
,713315,PANURIA,WEST BENGAL
,713321,ANDAL,WEST BENGAL
,713324,BARAKAR,WEST BENGAL
,713325,BURNPUR,WEST BENGAL
,713326,BURNPUR,WEST BENGAL
,713329,RANIGANJ,WEST BENGAL
,713331,CHITTARANJAN,WEST BENGAL
,713333,CHITTARANJAN,WEST BENGAL
,713334,JAMURIA,WEST BENGAL
,713335,RUPNARAYANPUR,WEST BENGAL
,713336,JAMURIA,WEST BENGAL
,713338,KAJORA,WEST BENGAL
,713339,CHANDA,WEST BENGAL
,713340,ASANSOL,WEST BENGAL
,713341,SEN RALEIGH,WEST BENGAL
,713343,BARAKAR,WEST BENGAL
,713346,PANDAVESWAR,WEST BENGAL
,713347,RANIGANJ,WEST BENGAL
,713357,BURDWAN,WEST BENGAL
,713358,RANIGANJ,WEST BENGAL
,713359,BARAKAR,WEST BENGAL
,713360,BARAKAR,WEST BENGAL
,713363,ANDAL,WEST BENGAL
,713364,RUPNARAYANPUR,WEST BENGAL
,713365,CHITTARANJAN,WEST BENGAL
,713372,BURDWAN,WEST BENGAL
,713378,DURGAPUR,WEST BENGAL
,713386,RUPNARAYANPUR,WEST BENGAL
,713401,BURDWAN,WEST BENGAL
,713402,BUD BUD,WEST BENGAL
,713403,BUD BUD,WEST BENGAL
,713405,DHATRIGRAM,WEST BENGAL
,713406,BURDWAN,WEST BENGAL
,713408,KALYANI,WEST BENGAL
,713409,KALNA,WEST BENGAL
,713412,BUD BUD,WEST BENGAL
,713419,BUD BUD,WEST BENGAL
,713420,BUD BUD,WEST BENGAL
,713421,BURDWAN,WEST BENGAL
,713422,MANTESHWAR,WEST BENGAL
,713424,SHYAMSUNDAR,WEST BENGAL
,713427,SEHARA BAZAR,WEST BENGAL
,713516,KATWA,WEST BENGAL
,713518,KATWA,WEST BENGAL
,713519,SAMUDRAGARH,WEST BENGAL
,713706,GALSI,WEST BENGAL
,715558,RANIGANJ,WEST BENGAL
,721101,MIDNAPORE,WEST BENGAL
,721102,MIDNAPORE,WEST BENGAL
,721121,GARBETA,WEST BENGAL
,721124,MIDNAPORE,WEST BENGAL
,721126,DEBRA,WEST BENGAL
,721127,GARBETA,WEST BENGAL
,721130,MIDNAPORE,WEST BENGAL
,721131,TAMLUK,WEST BENGAL
,721132,SALBONI,WEST BENGAL
,721133,MIDNAPORE,WEST BENGAL
,721134,MIDNAPORE,WEST BENGAL
,721136,NONAKURI,WEST BENGAL
,721137,MECHEDA,WEST BENGAL
,721139,MECHOGRAM,WEST BENGAL
,721140,KHARAGPUR,WEST BENGAL
,721144,MIDNAPORE,WEST BENGAL
,721145,KHARAGPUR,WEST BENGAL
,721146,GOURA,WEST BENGAL
,721147,SALBONI,WEST BENGAL
,721148,MIDNAPORE,WEST BENGAL
,721150,MIDNAPORE,WEST BENGAL
,721152,PANSKURA,WEST BENGAL
,721154,MIDNAPORE,WEST BENGAL
,721155,KHARAGPUR,WEST BENGAL
,721156,MECHEDA,WEST BENGAL
,721160,MIDNAPORE,WEST BENGAL
,721166,MIDNAPORE,WEST BENGAL
,721170,MIDNAPORE,WEST BENGAL
,721171,MECHEDA,WEST BENGAL
,721172,TAMLUK,WEST BENGAL
,721174,KHARAGPUR,WEST BENGAL
,721201,MIDNAPORE,WEST BENGAL
,721211,MECHEDA,WEST BENGAL
,721212,MECHEDA,WEST BENGAL
,721222,MIDNAPORE,WEST BENGAL
,721232,KHIRPAI,WEST BENGAL
,721242,RAMJIBANPUR,WEST BENGAL
,721253,MIDNAPORE,WEST BENGAL
,721260,NERADEUL,WEST BENGAL
,721301,KHARAGPUR,WEST BENGAL
,721302,KHARAGPUR,WEST BENGAL
,721303,MIDNAPORE,WEST BENGAL
,721304,KHARAGPUR,WEST BENGAL
,721305,KHARAGPUR,WEST BENGAL
,721306,KHARAGPUR,WEST BENGAL
,721363,TAMLUK,WEST BENGAL
,721401,CONTAI,WEST BENGAL
,721423,MECHEDA,WEST BENGAL
,721424,BELDA,WEST BENGAL
,721425,MECHEDA,WEST BENGAL
,721428,RAMNAGAR (WB),WEST BENGAL
,721429,EGRA,WEST BENGAL
,721430,HERIA,WEST BENGAL
,721431,MECHEDA,WEST BENGAL
,721434,MECHEDA,WEST BENGAL
,721441,RAMNAGAR (WB),WEST BENGAL
,721442,MECHEDA,WEST BENGAL
,721443,EGRA,WEST BENGAL
,721446,DIHIBIRKUL- DAULIHUT,WEST BENGAL
,721448,PANIPARUL,WEST BENGAL
,721452,CONTAI,WEST BENGAL
,721463,RAMNAGAR (WB),WEST BENGAL
,721467,MIDNAPORE,WEST BENGAL
,721507,JHARGRAM,WEST BENGAL
,721601,MECHEDA,WEST BENGAL
,721602,HALDIA,WEST BENGAL
,721604,HALDIA,WEST BENGAL
,721605,HALDIA,WEST BENGAL
,721606,HALDIA,WEST BENGAL
,721607,HALDIA,WEST BENGAL
,721625,MOTH  CHANDIPUR,WEST BENGAL
,721627,TAMLUK,WEST BENGAL
,721628,MIDNAPORE,WEST BENGAL
,721629,MIDNAPORE,WEST BENGAL
,721631,MIDNAPORE,WEST BENGAL
,721632,NANDAKUMAR,WEST BENGAL
,721634,MECHEDA,WEST BENGAL
,721635,HALDIA,WEST BENGAL
,721636,TAMLUK,WEST BENGAL
,721644,KHARAGPUR,WEST BENGAL
,721645,HALDIA,WEST BENGAL
,721649,TAMLUK,WEST BENGAL
,721655,MOTH  CHANDIPUR,WEST BENGAL
,721656,TERAPAKHIA,WEST BENGAL
,721657,HALDIA,WEST BENGAL
,721659,MOTH  CHANDIPUR,WEST BENGAL
,722101,BANKURA,WEST BENGAL
,722102,BANKURA,WEST BENGAL
,722113,MIDNAPORE,WEST BENGAL
,722122,BISHNUPUR,WEST BENGAL
,722132,BANKURA,WEST BENGAL
,722133,BANKURA,WEST BENGAL
,722134,RAIPUR (WB),WEST BENGAL
,722136,BANGLA INDPUR,WEST BENGAL
,722137,BANKURA,WEST BENGAL
,722138,BISHNUPUR,WEST BENGAL
,722139,BANKURA,WEST BENGAL
,722140,KHATRA,WEST BENGAL
,722141,KOTULPUR,WEST BENGAL
,722142,BELIATORE,WEST BENGAL
,722143,DURLAVPUR,WEST BENGAL
,722144,ONDA,WEST BENGAL
,722146,BANKURA,WEST BENGAL
,722147,BISHNUPUR,WEST BENGAL
,722148,RANIBANDH,WEST BENGAL
,722150,SARENGA,WEST BENGAL
,722151,SIMLAPAL,WEST BENGAL
,722152,TALDANGRA,WEST BENGAL
,722155,BANKURA,WEST BENGAL
,722158,SALTORA,WEST BENGAL
,722161,JAYRAMBATI,WEST BENGAL
,722162,FULKUSHMA,WEST BENGAL
,722163,BANKURA,WEST BENGAL
,722166,MECHEDA,WEST BENGAL
,722168,BARJORA,WEST BENGAL
,722173,BANKURA,WEST BENGAL
,722183,BANKURA,WEST BENGAL
,722201,AKUI,WEST BENGAL
,722202,BARJORA,WEST BENGAL
,722203,BELIATORE,WEST BENGAL
,722204,BELIATORE,WEST BENGAL
,722205,INDUS,WEST BENGAL
,722207,SONAMUKHI,WEST BENGAL
,723101,PURULIA,WEST BENGAL
,723102,PURULIA,WEST BENGAL
,723103,PURULIA,WEST BENGAL
,723121,ASANSOL,WEST BENGAL
,723130,PURULIA,WEST BENGAL
,723131,MANBAZAR,WEST BENGAL
,723132,ASANSOL,WEST BENGAL
,723133,ASANSOL,WEST BENGAL
,723143,BALARAMPUR,WEST BENGAL
,723145,ASANSOL,WEST BENGAL
,723146,ASANSOL,WEST BENGAL
,723151,ASANSOL,WEST BENGAL
,723152,BAGHMUNDI,WEST BENGAL
,723202,JHALDA,WEST BENGAL
,731101,SURI,WEST BENGAL
,731102,BAKRESWAR,WEST BENGAL
,731103,BAKRESWAR,WEST BENGAL
,731104,BAKRESWAR,WEST BENGAL
,731123,DUBRAJPUR,WEST BENGAL
,731129,PURANDARPUR,WEST BENGAL
,731201,AHMADPUR,WEST BENGAL
,731202,DURGAPUR,WEST BENGAL
,731204,BOLPUR,WEST BENGAL
,731214,ILAM BAZAR,WEST BENGAL
,731216,MALLARPUR,WEST BENGAL
,731219,MURARAI,WEST BENGAL
,731220,RAMPURHAT,WEST BENGAL
,731224,RAMPURHAT,WEST BENGAL
,731233,RAMPURHAT,WEST BENGAL
,731234,SAINTHIA,WEST BENGAL
,731235,BOLPUR,WEST BENGAL
,731236,BOLPUR,WEST BENGAL
,731243,BIRBHUM,WEST BENGAL
,731244,DURGAPUR,WEST BENGAL
,731302,KIRNAHAR,WEST BENGAL
,731303,BIRBHUM,WEST BENGAL
,732013,MOKDUMPUR,WEST BENGAL
,732101,MALDAH,WEST BENGAL
,732102,MALDAH,WEST BENGAL
,732103,MALDAH,WEST BENGAL
,732121,MALDAH,WEST BENGAL
,732123,CHANCHAL,WEST BENGAL
,732124,GAZOLE,WEST BENGAL
,732125,HARISHCHANDRAPUR,WEST BENGAL
,732126,CHANCHAL,WEST BENGAL
,732128,MANGALBARI,WEST BENGAL
,732138,PAKUAHAT,WEST BENGAL
,732139,SAMSI,WEST BENGAL
,732141,MALDAH,WEST BENGAL
,732142,MALDAH,WEST BENGAL
,732146,ADRA,WEST BENGAL
,732201,MALDAH,WEST BENGAL
,732202,MANIKCHAK,WEST BENGAL
,732203,KALLIACHAK,WEST BENGAL
,732205,RATUA,WEST BENGAL
,732206,KALIACHAK,WEST BENGAL
,732208,KALLIACHAK,WEST BENGAL
,732209,MALDAH,WEST BENGAL
,732215,MALDAH,WEST BENGAL
,732706,SUJAPUR,WEST BENGAL
,733101,MALDAH,WEST BENGAL
,733102,BALURGHAT,WEST BENGAL
,733103,BALURGHAT,WEST BENGAL
,733121,BUNIADPUR,WEST BENGAL
,733123,KHUSHMANDI,WEST BENGAL
,733124,GANGARAMPUR,WEST BENGAL
,733125,HARIRAMPUR,WEST BENGAL
,733126,HILI,WEST BENGAL
,733127,MALDAH,WEST BENGAL
,733128,ITAHAR,WEST BENGAL
,733129,KALIAGUNJ,WEST BENGAL
,733130,RAIGANJ,WEST BENGAL
,733131,KUMARGANJ,WEST BENGAL
,733132,KHUSHMANDI,WEST BENGAL
,733134,RAIGANJ,WEST BENGAL
,733141,KUMARGANJ,WEST BENGAL
,733142,MALDAH,WEST BENGAL
,733143,DURGAPUR-KUMEDPUR,WEST BENGAL
,733201,DALKHOLA,WEST BENGAL
,733202,ISLAMPUR (WB),WEST BENGAL
,733207,SILIGURI,WEST BENGAL
,733209,KANKI,WEST BENGAL
,733216,SILIGURI,WEST BENGAL
,734001,SILIGURI,WEST BENGAL
,734003,SILIGURI,WEST BENGAL
,734004,SILIGURI,WEST BENGAL
,734005,SILIGURI,WEST BENGAL
,734006,SILIGURI,WEST BENGAL
,734007,JALPAIGURI,WEST BENGAL
,734008,SILIGURI,WEST BENGAL
,734009,DARJEELING,WEST BENGAL
,734010,SILIGURI,WEST BENGAL
,734011,SHIVMANDIR,WEST BENGAL
,734012,SILIGURI,WEST BENGAL
,734013,SHIVMANDIR,WEST BENGAL
,734014,SILIGURI,WEST BENGAL
,734015,JALPAIGURI,WEST BENGAL
,734018,SILIGURI,WEST BENGAL
,734025,JALPAIGURI,WEST BENGAL
,734101,DARJEELING,WEST BENGAL
,734102,DARJEELING,WEST BENGAL
,734203,KURSEONG,WEST BENGAL
,734204,KURSEONG,WEST BENGAL
,734214,MIRIK,WEST BENGAL
,734220,KURSEONG,WEST BENGAL
,734224,KURSEONG,WEST BENGAL
,734301,KALIMPONG,WEST BENGAL
,734318,SALUGARA,WEST BENGAL
,734325,SILIGURI,WEST BENGAL
,734401,SILIGURI,WEST BENGAL
,734403,SILIGURI,WEST BENGAL
,734404,SILIGURI,WEST BENGAL
,734405,SILIGURI,WEST BENGAL
,734406,SILIGURI,WEST BENGAL
,734418,SILIGURI,WEST BENGAL
,734422,BAGDOGRA,WEST BENGAL
,734425,SILIGURI,WEST BENGAL
,734426,BIDHANNAGAR,WEST BENGAL
,734427,KHARIBARI,WEST BENGAL
,734428,MATIGARA,WEST BENGAL
,734429,NAXALBARI,WEST BENGAL
,734430,SHIVMANDIR,WEST BENGAL
,734432,SILIGURI,WEST BENGAL
,734433,SHIVMANDIR,WEST BENGAL
,734434,DARJEELING,WEST BENGAL
,735101,JALPAIGURI,WEST BENGAL
,735102,JALPAIGURI,WEST BENGAL
,735121,JALPAIGURI,WEST BENGAL
,735122,HALDIBARI,WEST BENGAL
,735133,BELAKOBA,WEST BENGAL
,735134,JALPAIGURI,WEST BENGAL
,735135,JALPAIGURI,WEST BENGAL
,735202,BANARHAT,WEST BENGAL
,735203,BINNAGURI,WEST BENGAL
,735204,BINNAGURI,WEST BENGAL
,735206,MALBAZAR,WEST BENGAL
,735208,ALIPURDWAR,WEST BENGAL
,735210,DHUPGURI,WEST BENGAL
,735211,FALAKATA,WEST BENGAL
,735212,JALPAIGURI,WEST BENGAL
,735214,ALIPURDWAR,WEST BENGAL
,735215,JAIGAON,WEST BENGAL
,735216,JATESWAR,WEST BENGAL
,735217,JALPAIGURI,WEST BENGAL
,735219,JALPAIGURI,WEST BENGAL
,735220,MADARIHAT,WEST BENGAL
,735221,MALBAZAR,WEST BENGAL
,735222,MALBAZAR,WEST BENGAL
,735224,MAYNAGURI,WEST BENGAL
,735225,NAGRAKATA,WEST BENGAL
,735301,SILIGURI,WEST BENGAL
,735303,JAMALDAHA,WEST BENGAL
,736101,COOCHBEHAR,WEST BENGAL
,736102,COOCHBEHAR,WEST BENGAL
,736118,KHAGRABARI,WEST BENGAL
,736121,ALIPURDWAR,WEST BENGAL
,736122,ALIPURDWAR,WEST BENGAL
,736123,ALIPURDWAR,WEST BENGAL
,736131,COOCHBEHAR,WEST BENGAL
,736133,COOCHBEHAR,WEST BENGAL
,736134,DINHATTA,WEST BENGAL
,736135,DINHATTA,WEST BENGAL
,736146,COOCHBEHAR,WEST BENGAL
,736159,COOCHBEHAR,WEST BENGAL
,736162,SILIGURI,WEST BENGAL
,736165,COOCHBEHAR,WEST BENGAL
,736169,COOCHBEHAR,WEST BENGAL
,736171,COOCHBEHAR,WEST BENGAL
,736174,GHUGHUMARI-COB,WEST BENGAL
,736182,JAIGAON,WEST BENGAL
,736202,JALPAIGURI,WEST BENGAL
,736204,COOCHBEHAR,WEST BENGAL
,736206,JALPAIGURI,WEST BENGAL
,736207,JALPAIGURI,WEST BENGAL
,737101,GANGTOK,SIKKIM
,737102,DEORALI -GANGTOK,SIKKIM
,737111,GAYZING,SIKKIM
,737121,JORETHANG,SIKKIM
,737126,NAMCHI,SIKKIM
,737132,DEORALI -GANGTOK,SIKKIM
,737134,SINGTHAM,SIKKIM
,737135,DEORALI -GANGTOK,SIKKIM
,738001,SILCHAR,ASSAM
,741001,KRISHNANAGAR,WEST BENGAL
,741101,KRISHNANAGAR,WEST BENGAL
,741102,KRISHNANAGAR,WEST BENGAL
,741103,KRISHNANAGAR,WEST BENGAL
,741121,BADKULLA,WEST BENGAL
,741123,CHAPRA,WEST BENGAL
,741126,BETHUADAHARI,WEST BENGAL
,741152,KARIMPUR,WEST BENGAL
,741155,BAHARAMPORE,WEST BENGAL
,741156,BAHARAMPORE,WEST BENGAL
,741159,BARASAT,WEST BENGAL
,741160,TEHATTA,WEST BENGAL
,741165,KOLKATA,WEST BENGAL
,741167,BARASAT,WEST BENGAL
,741201,RANAGHAT,WEST BENGAL
,741202,RANAGHAT,WEST BENGAL
,741203,RANAGHAT,WEST BENGAL
,741221,MOHANPUR,WEST BENGAL
,741222,CHAKDAHA,WEST BENGAL
,741232,RANAGHAT,WEST BENGAL
,741233,GANGNAPUR,WEST BENGAL
,741234,KALYANI,WEST BENGAL
,741235,KALYANI,WEST BENGAL
,741245,KALYANI,WEST BENGAL
,741246,MOHANPUR,WEST BENGAL
,741248,SHIMURALI,WEST BENGAL
,741249,MOHANPUR,WEST BENGAL
,741250,KATAGANJ,WEST BENGAL
,741251,KALYANI,WEST BENGAL
,741252,KALYANI,WEST BENGAL
,741255,RANAGHAT,WEST BENGAL
,741256,GANGNAPUR,WEST BENGAL
,741257,NAGARUKHRA,WEST BENGAL
,741301,SWARUPGANGE,WEST BENGAL
,741302,NABADWIP,WEST BENGAL
,741313,MAYAPUR,WEST BENGAL
,741315,SWARUPGANGE,WEST BENGAL
,741402,FULIA,WEST BENGAL
,741404,FULIA,WEST BENGAL
